Agency,ID,Date,Flow,SYM,,
USGS,9163500,9/17/1987,4070,A,,
USGS,9163500,9/18/1987,4100,A,,
USGS,9163500,9/19/1987,4110,A,,
USGS,9163500,9/20/1987,4070,A,,
USGS,9163500,9/21/1987,4060,A,,
USGS,9163500,9/22/1987,4020,A,,
USGS,9163500,9/23/1987,3970,A,,
USGS,9163500,9/24/1987,3870,A,,
USGS,9163500,9/25/1987,3900,A,,
USGS,9163500,9/26/1987,3920,A,,
USGS,9163500,9/27/1987,3870,A,,
USGS,9163500,9/28/1987,3880,A,,
USGS,9163500,9/29/1987,3920,A,,
USGS,9163500,9/30/1987,3960,A,,
USGS,9163500,10/1/1987,3980,A,,
USGS,9163500,10/2/1987,3920,A,,
USGS,9163500,10/3/1987,3900,A,,
USGS,9163500,10/4/1987,3870,A,,
USGS,9163500,10/5/1987,3890,A,,
USGS,9163500,10/6/1987,3940,A,,
USGS,9163500,10/7/1987,3970,A,,
USGS,9163500,10/8/1987,3910,A,,
USGS,9163500,10/9/1987,3880,A,,
USGS,9163500,10/10/1987,3990,A,,
USGS,9163500,10/11/1987,4060,A,,
USGS,9163500,10/12/1987,4130,A,,
USGS,9163500,10/13/1987,4190,A,,
USGS,9163500,10/14/1987,4420,A,,
USGS,9163500,10/15/1987,4690,A,,
USGS,9163500,10/16/1987,4530,A,,
USGS,9163500,10/17/1987,4470,A,,
USGS,9163500,10/18/1987,4440,A,,
USGS,9163500,10/19/1987,4450,A,,
USGS,9163500,10/20/1987,4460,A,,
USGS,9163500,10/21/1987,4420,A,,
USGS,9163500,10/22/1987,4420,A,,
USGS,9163500,10/23/1987,4330,A,,
USGS,9163500,10/24/1987,4380,A,,
USGS,9163500,10/25/1987,4460,A,,
USGS,9163500,10/26/1987,4520,A,,
USGS,9163500,10/27/1987,4450,A,,
USGS,9163500,10/28/1987,4440,A,,
USGS,9163500,10/29/1987,4470,A,,
USGS,9163500,10/30/1987,4590,A,,
USGS,9163500,10/31/1987,4700,A,,
USGS,9163500,11/1/1987,4640,A,,
USGS,9163500,11/2/1987,5000,A,,
USGS,9163500,11/3/1987,5400,A,,
USGS,9163500,11/4/1987,5060,A,,
USGS,9163500,11/5/1987,4860,A,,
USGS,9163500,11/6/1987,5490,A,,
USGS,9163500,11/7/1987,5210,A,,
USGS,9163500,11/8/1987,5100,A,,
USGS,9163500,11/9/1987,4970,A,,
USGS,9163500,11/10/1987,4830,A,,
USGS,9163500,11/11/1987,4770,A,,
USGS,9163500,11/12/1987,4740,A,,
USGS,9163500,11/13/1987,4730,A,,
USGS,9163500,11/14/1987,4600,A,,
USGS,9163500,11/15/1987,4700,A,,
USGS,9163500,11/16/1987,4650,A,,
USGS,9163500,11/17/1987,4580,A,,
USGS,9163500,11/18/1987,4500,A,,
USGS,9163500,11/19/1987,4400,A,,
USGS,9163500,11/20/1987,4340,A,,
USGS,9163500,11/21/1987,4400,A,,
USGS,9163500,11/22/1987,4390,A,,
USGS,9163500,11/23/1987,4360,A,,
USGS,9163500,11/24/1987,4380,A,,
USGS,9163500,11/25/1987,4290,A,,
USGS,9163500,11/26/1987,4280,A,,
USGS,9163500,11/27/1987,4300,A,,
USGS,9163500,11/28/1987,4260,A,,
USGS,9163500,11/29/1987,4180,A,,
USGS,9163500,11/30/1987,4080,A,,
USGS,9163500,12/1/1987,4160,A,,
USGS,9163500,12/2/1987,4070,A,,
USGS,9163500,12/3/1987,4130,A,,
USGS,9163500,12/4/1987,4240,A,,
USGS,9163500,12/5/1987,4340,A,,
USGS,9163500,12/6/1987,4530,A,,
USGS,9163500,12/7/1987,4360,A,,
USGS,9163500,12/8/1987,4200,A,,
USGS,9163500,12/9/1987,4000,A,,
USGS,9163500,12/10/1987,3800,A,,
USGS,9163500,12/11/1987,3980,A,,
USGS,9163500,12/12/1987,3820,A,,
USGS,9163500,12/13/1987,3500,A,,
USGS,9163500,12/14/1987,3300,A,,
USGS,9163500,12/15/1987,3200,A,,
USGS,9163500,12/16/1987,3400,A,,
USGS,9163500,12/17/1987,3460,A,,
USGS,9163500,12/18/1987,3520,A,,
USGS,9163500,12/19/1987,3700,A,,
USGS,9163500,12/20/1987,3800,A,,
USGS,9163500,12/21/1987,3860,A,,
USGS,9163500,12/22/1987,3840,A,,
USGS,9163500,12/23/1987,3800,A,,
USGS,9163500,12/24/1987,3500,A,,
USGS,9163500,12/25/1987,3360,A,,
USGS,9163500,12/26/1987,3400,A,,
USGS,9163500,12/27/1987,3480,A,,
USGS,9163500,12/28/1987,3550,A,,
USGS,9163500,12/29/1987,3600,A,,
USGS,9163500,12/30/1987,3540,A,,
USGS,9163500,12/31/1987,3300,A,,
USGS,9163500,1/1/1988,3100,A,,
USGS,9163500,1/2/1988,2900,A,,
USGS,9163500,1/3/1988,2950,A,,
USGS,9163500,1/4/1988,3060,A,,
USGS,9163500,1/5/1988,3150,A,,
USGS,9163500,1/6/1988,3250,A,,
USGS,9163500,1/7/1988,3500,A,,
USGS,9163500,1/8/1988,3200,A,,
USGS,9163500,1/9/1988,3060,A,,
USGS,9163500,1/10/1988,2640,A,,
USGS,9163500,1/11/1988,2680,A,,
USGS,9163500,1/12/1988,2840,A,,
USGS,9163500,1/13/1988,2960,A,,
USGS,9163500,1/14/1988,2740,A,,
USGS,9163500,1/15/1988,2680,A,,
USGS,9163500,1/16/1988,2600,A,,
USGS,9163500,1/17/1988,2760,A,,
USGS,9163500,1/18/1988,2860,A,,
USGS,9163500,1/19/1988,2940,A,,
USGS,9163500,1/20/1988,2990,A,,
USGS,9163500,1/21/1988,3000,A,,
USGS,9163500,1/22/1988,2920,A,,
USGS,9163500,1/23/1988,3200,A,,
USGS,9163500,1/24/1988,3540,A,,
USGS,9163500,1/25/1988,3600,A,,
USGS,9163500,1/26/1988,3600,A,,
USGS,9163500,1/27/1988,3440,A,,
USGS,9163500,1/28/1988,3300,A,,
USGS,9163500,1/29/1988,3440,A,,
USGS,9163500,1/30/1988,3310,A,,
USGS,9163500,1/31/1988,3280,A,,
USGS,9163500,2/1/1988,3230,A,,
USGS,9163500,2/2/1988,2990,A,,
USGS,9163500,2/3/1988,3280,A,,
USGS,9163500,2/4/1988,3310,A,,
USGS,9163500,2/5/1988,3310,A,,
USGS,9163500,2/6/1988,2990,A,,
USGS,9163500,2/7/1988,2990,A,,
USGS,9163500,2/8/1988,3200,A,,
USGS,9163500,2/9/1988,3350,A,,
USGS,9163500,2/10/1988,3410,A,,
USGS,9163500,2/11/1988,3400,A,,
USGS,9163500,2/12/1988,3390,A,,
USGS,9163500,2/13/1988,3570,A,,
USGS,9163500,2/14/1988,4130,A,,
USGS,9163500,2/15/1988,4220,A,,
USGS,9163500,2/16/1988,4220,A,,
USGS,9163500,2/17/1988,4240,A,,
USGS,9163500,2/18/1988,4150,A,,
USGS,9163500,2/19/1988,4110,A,,
USGS,9163500,2/20/1988,4140,A,,
USGS,9163500,2/21/1988,4170,A,,
USGS,9163500,2/22/1988,4490,A,,
USGS,9163500,2/23/1988,4670,A,,
USGS,9163500,2/24/1988,4600,A,,
USGS,9163500,2/25/1988,4680,A,,
USGS,9163500,2/26/1988,4690,A,,
USGS,9163500,2/27/1988,4800,A,,
USGS,9163500,2/28/1988,4890,A,,
USGS,9163500,2/29/1988,5180,A,,
USGS,9163500,3/1/1988,5280,A,,
USGS,9163500,3/2/1988,5210,A,,
USGS,9163500,3/3/1988,4690,A,,
USGS,9163500,3/4/1988,4990,A,,
USGS,9163500,3/5/1988,4910,A,,
USGS,9163500,3/6/1988,4820,A,,
USGS,9163500,3/7/1988,4770,A,,
USGS,9163500,3/8/1988,4830,A,,
USGS,9163500,3/9/1988,4790,A,,
USGS,9163500,3/10/1988,4700,A,,
USGS,9163500,3/11/1988,4700,A,,
USGS,9163500,3/12/1988,4530,A,,
USGS,9163500,3/13/1988,4110,A,,
USGS,9163500,3/14/1988,4100,A,,
USGS,9163500,3/15/1988,4470,A,,
USGS,9163500,3/16/1988,4410,A,,
USGS,9163500,3/17/1988,4480,A,,
USGS,9163500,3/18/1988,4340,A,,
USGS,9163500,3/19/1988,4240,A,,
USGS,9163500,3/20/1988,4090,A,,
USGS,9163500,3/21/1988,4120,A,,
USGS,9163500,3/22/1988,4180,A,,
USGS,9163500,3/23/1988,4330,A,,
USGS,9163500,3/24/1988,4380,A,,
USGS,9163500,3/25/1988,4400,A,,
USGS,9163500,3/26/1988,4490,A,,
USGS,9163500,3/27/1988,4610,A,,
USGS,9163500,3/28/1988,4870,A,,
USGS,9163500,3/29/1988,5210,A,,
USGS,9163500,3/30/1988,5350,A,,
USGS,9163500,3/31/1988,5280,A,,
USGS,9163500,4/1/1988,5260,A,,
USGS,9163500,4/2/1988,4980,A,,
USGS,9163500,4/3/1988,4840,A,,
USGS,9163500,4/4/1988,4880,A,,
USGS,9163500,4/5/1988,5000,A,,
USGS,9163500,4/6/1988,4500,A,,
USGS,9163500,4/7/1988,4630,A,,
USGS,9163500,4/8/1988,4980,A,,
USGS,9163500,4/9/1988,5650,A,,
USGS,9163500,4/10/1988,5810,A,,
USGS,9163500,4/11/1988,5320,A,,
USGS,9163500,4/12/1988,5200,A,,
USGS,9163500,4/13/1988,5130,A,,
USGS,9163500,4/14/1988,5470,A,,
USGS,9163500,4/15/1988,6320,A,,
USGS,9163500,4/16/1988,7170,A,,
USGS,9163500,4/17/1988,7260,A,,
USGS,9163500,4/18/1988,7280,A,,
USGS,9163500,4/19/1988,6920,A,,
USGS,9163500,4/20/1988,6310,A,,
USGS,9163500,4/21/1988,6200,A,,
USGS,9163500,4/22/1988,6710,A,,
USGS,9163500,4/23/1988,6850,A,,
USGS,9163500,4/24/1988,6720,A,,
USGS,9163500,4/25/1988,6420,A,,
USGS,9163500,4/26/1988,6050,A,,
USGS,9163500,4/27/1988,5670,A,,
USGS,9163500,4/28/1988,5420,A,,
USGS,9163500,4/29/1988,5350,A,,
USGS,9163500,4/30/1988,5350,A,,
USGS,9163500,5/1/1988,5790,A,,
USGS,9163500,5/2/1988,7120,A,,
USGS,9163500,5/3/1988,7130,A,,
USGS,9163500,5/4/1988,6460,A,,
USGS,9163500,5/5/1988,5920,A,,
USGS,9163500,5/6/1988,5860,A,,
USGS,9163500,5/7/1988,6370,A,,
USGS,9163500,5/8/1988,6440,A,,
USGS,9163500,5/9/1988,5960,A,,
USGS,9163500,5/10/1988,5410,A,,
USGS,9163500,5/11/1988,5040,A,,
USGS,9163500,5/12/1988,4850,A,,
USGS,9163500,5/13/1988,5350,A,,
USGS,9163500,5/14/1988,6670,A,,
USGS,9163500,5/15/1988,8530,A,,
USGS,9163500,5/16/1988,10300,A,,
USGS,9163500,5/17/1988,11400,A,,
USGS,9163500,5/18/1988,13100,A,,
USGS,9163500,5/19/1988,15000,A,,
USGS,9163500,5/20/1988,14500,A,,
USGS,9163500,5/21/1988,12500,A,,
USGS,9163500,5/22/1988,10700,A,,
USGS,9163500,5/23/1988,9070,A,,
USGS,9163500,5/24/1988,8100,A,,
USGS,9163500,5/25/1988,7900,A,,
USGS,9163500,5/26/1988,8190,A,,
USGS,9163500,5/27/1988,8560,A,,
USGS,9163500,5/28/1988,9350,A,,
USGS,9163500,5/29/1988,10000,A,,
USGS,9163500,5/30/1988,11400,A,,
USGS,9163500,5/31/1988,12100,A,,
USGS,9163500,6/1/1988,10200,A,,
USGS,9163500,6/2/1988,8820,A,,
USGS,9163500,6/3/1988,7840,A,,
USGS,9163500,6/4/1988,8350,A,,
USGS,9163500,6/5/1988,10700,A,,
USGS,9163500,6/6/1988,13400,A,,
USGS,9163500,6/7/1988,13800,A,,
USGS,9163500,6/8/1988,13400,A,,
USGS,9163500,6/9/1988,12700,A,,
USGS,9163500,6/10/1988,12100,A,,
USGS,9163500,6/11/1988,11700,A,,
USGS,9163500,6/12/1988,11700,A,,
USGS,9163500,6/13/1988,10700,A,,
USGS,9163500,6/14/1988,9950,A,,
USGS,9163500,6/15/1988,8260,A,,
USGS,9163500,6/16/1988,7690,A,,
USGS,9163500,6/17/1988,7630,A,,
USGS,9163500,6/18/1988,7520,A,,
USGS,9163500,6/19/1988,7380,A,,
USGS,9163500,6/20/1988,7460,A,,
USGS,9163500,6/21/1988,7950,A,,
USGS,9163500,6/22/1988,7730,A,,
USGS,9163500,6/23/1988,7530,A,,
USGS,9163500,6/24/1988,7130,A,,
USGS,9163500,6/25/1988,7540,A,,
USGS,9163500,6/26/1988,7110,A,,
USGS,9163500,6/27/1988,6730,A,,
USGS,9163500,6/28/1988,6510,A,,
USGS,9163500,6/29/1988,6270,A,,
USGS,9163500,6/30/1988,7450,A,,
USGS,9163500,7/1/1988,7320,A,,
USGS,9163500,7/2/1988,6700,A,,
USGS,9163500,7/3/1988,6210,A,,
USGS,9163500,7/4/1988,6030,A,,
USGS,9163500,7/5/1988,5920,A,,
USGS,9163500,7/6/1988,5680,A,,
USGS,9163500,7/7/1988,5290,A,,
USGS,9163500,7/8/1988,4700,A,,
USGS,9163500,7/9/1988,4340,A,,
USGS,9163500,7/10/1988,4070,A,,
USGS,9163500,7/11/1988,3920,A,,
USGS,9163500,7/12/1988,3840,A,,
USGS,9163500,7/13/1988,3660,A,,
USGS,9163500,7/14/1988,3430,A,,
USGS,9163500,7/15/1988,3280,A,,
USGS,9163500,7/16/1988,2930,A,,
USGS,9163500,7/17/1988,2820,A,,
USGS,9163500,7/18/1988,2770,A,,
USGS,9163500,7/19/1988,2710,A,,
USGS,9163500,7/20/1988,2550,A,,
USGS,9163500,7/21/1988,2460,A,,
USGS,9163500,7/22/1988,2330,A,,
USGS,9163500,7/23/1988,2340,A,,
USGS,9163500,7/24/1988,2360,A,,
USGS,9163500,7/25/1988,2350,A,,
USGS,9163500,7/26/1988,2290,A,,
USGS,9163500,7/27/1988,2280,A,,
USGS,9163500,7/28/1988,2360,A,,
USGS,9163500,7/29/1988,2380,A,,
USGS,9163500,7/30/1988,2370,A,,
USGS,9163500,7/31/1988,2500,A,,
USGS,9163500,8/1/1988,2780,A,,
USGS,9163500,8/2/1988,2990,A,,
USGS,9163500,8/3/1988,2960,A,,
USGS,9163500,8/4/1988,2780,A,,
USGS,9163500,8/5/1988,2580,A,,
USGS,9163500,8/6/1988,2520,A,,
USGS,9163500,8/7/1988,2720,A,,
USGS,9163500,8/8/1988,2850,A,,
USGS,9163500,8/9/1988,2910,A,,
USGS,9163500,8/10/1988,2800,A,,
USGS,9163500,8/11/1988,2630,A,,
USGS,9163500,8/12/1988,2530,A,,
USGS,9163500,8/13/1988,2590,A,,
USGS,9163500,8/14/1988,2570,A,,
USGS,9163500,8/15/1988,2570,A,,
USGS,9163500,8/16/1988,2630,A,,
USGS,9163500,8/17/1988,2650,A,,
USGS,9163500,8/18/1988,2790,A,,
USGS,9163500,8/19/1988,2820,A,,
USGS,9163500,8/20/1988,2810,A,,
USGS,9163500,8/21/1988,2750,A,,
USGS,9163500,8/22/1988,3240,A,,
USGS,9163500,8/23/1988,3300,A,,
USGS,9163500,8/24/1988,3210,A,,
USGS,9163500,8/25/1988,3100,A,,
USGS,9163500,8/26/1988,2980,A,,
USGS,9163500,8/27/1988,3160,A,,
USGS,9163500,8/28/1988,3300,A,,
USGS,9163500,8/29/1988,3370,A,,
USGS,9163500,8/30/1988,3360,A,,
USGS,9163500,8/31/1988,3240,A,,
USGS,9163500,9/1/1988,3110,A,,
USGS,9163500,9/2/1988,3430,A,,
USGS,9163500,9/3/1988,3310,A,,
USGS,9163500,9/4/1988,3050,A,,
USGS,9163500,9/5/1988,3060,A,,
USGS,9163500,9/6/1988,3020,A,,
USGS,9163500,9/7/1988,3020,A,,
USGS,9163500,9/8/1988,3000,A,,
USGS,9163500,9/9/1988,2900,A,,
USGS,9163500,9/10/1988,2890,A,,
USGS,9163500,9/11/1988,2990,A,,
USGS,9163500,9/12/1988,3410,A,,
USGS,9163500,9/13/1988,5510,A,,
USGS,9163500,9/14/1988,5830,A,,
USGS,9163500,9/15/1988,4900,A,,
USGS,9163500,9/16/1988,4630,A,,
USGS,9163500,9/17/1988,4370,A,,
USGS,9163500,9/18/1988,4150,A,,
USGS,9163500,9/19/1988,4060,A,,
USGS,9163500,9/20/1988,3980,A,,
USGS,9163500,9/21/1988,4020,A,,
USGS,9163500,9/22/1988,4080,A,,
USGS,9163500,9/23/1988,4080,A,,
USGS,9163500,9/24/1988,3990,A,,
USGS,9163500,9/25/1988,3920,A,,
USGS,9163500,9/26/1988,3750,A,,
USGS,9163500,9/27/1988,3670,A,,
USGS,9163500,9/28/1988,3550,A,,
USGS,9163500,9/29/1988,3440,A,,
USGS,9163500,9/30/1988,3450,A,,
USGS,9163500,10/1/1988,3570,A,,
USGS,9163500,10/2/1988,3580,A,,
USGS,9163500,10/3/1988,3440,A,,
USGS,9163500,10/4/1988,3390,A,,
USGS,9163500,10/5/1988,3210,A,,
USGS,9163500,10/6/1988,2930,A,,
USGS,9163500,10/7/1988,3080,A,,
USGS,9163500,10/8/1988,3240,A,,
USGS,9163500,10/9/1988,3270,A,,
USGS,9163500,10/10/1988,3210,A,,
USGS,9163500,10/11/1988,3260,A,,
USGS,9163500,10/12/1988,3250,A,,
USGS,9163500,10/13/1988,3250,A,,
USGS,9163500,10/14/1988,3280,A,,
USGS,9163500,10/15/1988,3240,A,,
USGS,9163500,10/16/1988,3230,A,,
USGS,9163500,10/17/1988,3120,A,,
USGS,9163500,10/18/1988,3080,A,,
USGS,9163500,10/19/1988,3010,A,,
USGS,9163500,10/20/1988,2910,A,,
USGS,9163500,10/21/1988,2920,A,,
USGS,9163500,10/22/1988,3010,A,,
USGS,9163500,10/23/1988,3050,A,,
USGS,9163500,10/24/1988,3020,A,,
USGS,9163500,10/25/1988,2950,A,,
USGS,9163500,10/26/1988,2990,A,,
USGS,9163500,10/27/1988,3040,A,,
USGS,9163500,10/28/1988,3140,A,,
USGS,9163500,10/29/1988,3120,A,,
USGS,9163500,10/30/1988,3030,A,,
USGS,9163500,10/31/1988,3030,A,,
USGS,9163500,11/1/1988,3020,A,,
USGS,9163500,11/2/1988,3140,A,,
USGS,9163500,11/3/1988,3130,A,,
USGS,9163500,11/4/1988,3150,A,,
USGS,9163500,11/5/1988,3580,A,,
USGS,9163500,11/6/1988,3220,A,,
USGS,9163500,11/7/1988,3140,A,,
USGS,9163500,11/8/1988,3160,A,,
USGS,9163500,11/9/1988,3230,A,,
USGS,9163500,11/10/1988,3320,A,,
USGS,9163500,11/11/1988,3500,A,,
USGS,9163500,11/12/1988,3740,A,,
USGS,9163500,11/13/1988,3760,A,,
USGS,9163500,11/14/1988,3420,A,,
USGS,9163500,11/15/1988,3450,A,,
USGS,9163500,11/16/1988,3560,A,,
USGS,9163500,11/17/1988,3550,A,,
USGS,9163500,11/18/1988,3420,A,,
USGS,9163500,11/19/1988,3360,A,,
USGS,9163500,11/20/1988,3340,A,,
USGS,9163500,11/21/1988,3280,A,,
USGS,9163500,11/22/1988,3110,A,,
USGS,9163500,11/23/1988,3120,A,,
USGS,9163500,11/24/1988,3240,A,,
USGS,9163500,11/25/1988,3280,A,,
USGS,9163500,11/26/1988,3280,A,,
USGS,9163500,11/27/1988,3280,A,,
USGS,9163500,11/28/1988,3190,A,,
USGS,9163500,11/29/1988,2970,A,,
USGS,9163500,11/30/1988,2930,A,,
USGS,9163500,12/1/1988,3120,A,,
USGS,9163500,12/2/1988,2940,A,,
USGS,9163500,12/3/1988,3060,A,,
USGS,9163500,12/4/1988,3070,A,,
USGS,9163500,12/5/1988,3050,A,,
USGS,9163500,12/6/1988,3040,A,,
USGS,9163500,12/7/1988,2980,A,,
USGS,9163500,12/8/1988,2990,A,,
USGS,9163500,12/9/1988,3010,A,,
USGS,9163500,12/10/1988,2850,A,,
USGS,9163500,12/11/1988,2750,A,,
USGS,9163500,12/12/1988,2870,A,,
USGS,9163500,12/13/1988,2940,A,,
USGS,9163500,12/14/1988,2880,A,,
USGS,9163500,12/15/1988,2900,A,,
USGS,9163500,12/16/1988,3180,A,,
USGS,9163500,12/17/1988,2950,A,,
USGS,9163500,12/18/1988,2790,A,,
USGS,9163500,12/19/1988,2780,A,,
USGS,9163500,12/20/1988,2860,A,,
USGS,9163500,12/21/1988,2880,A,,
USGS,9163500,12/22/1988,2860,A,,
USGS,9163500,12/23/1988,2870,A,,
USGS,9163500,12/24/1988,2880,A,,
USGS,9163500,12/25/1988,2880,A,,
USGS,9163500,12/26/1988,2870,A,,
USGS,9163500,12/27/1988,2840,A,,
USGS,9163500,12/28/1988,2690,A,,
USGS,9163500,12/29/1988,2680,A,,
USGS,9163500,12/30/1988,2440,A,,
USGS,9163500,12/31/1988,2210,A,,
USGS,9163500,1/1/1989,2390,A,,
USGS,9163500,1/2/1989,2740,A,,
USGS,9163500,1/3/1989,2980,A,,
USGS,9163500,1/4/1989,2770,A,,
USGS,9163500,1/5/1989,2900,A,,
USGS,9163500,1/6/1989,2880,A,,
USGS,9163500,1/7/1989,2800,A,,
USGS,9163500,1/8/1989,2600,A,,
USGS,9163500,1/9/1989,2400,A,,
USGS,9163500,1/10/1989,2300,A,,
USGS,9163500,1/11/1989,2200,A,,
USGS,9163500,1/12/1989,2100,A,,
USGS,9163500,1/13/1989,2500,A,,
USGS,9163500,1/14/1989,2400,A,,
USGS,9163500,1/15/1989,2350,A,,
USGS,9163500,1/16/1989,2300,A,,
USGS,9163500,1/17/1989,2400,A,,
USGS,9163500,1/18/1989,2500,A,,
USGS,9163500,1/19/1989,2600,A,,
USGS,9163500,1/20/1989,2700,A,,
USGS,9163500,1/21/1989,2600,A,,
USGS,9163500,1/22/1989,2550,A,,
USGS,9163500,1/23/1989,2500,A,,
USGS,9163500,1/24/1989,2550,A,,
USGS,9163500,1/25/1989,2600,A,,
USGS,9163500,1/26/1989,2800,A,,
USGS,9163500,1/27/1989,2650,A,,
USGS,9163500,1/28/1989,2680,A,,
USGS,9163500,1/29/1989,2800,A,,
USGS,9163500,1/30/1989,2900,A,,
USGS,9163500,1/31/1989,2950,A,,
USGS,9163500,2/1/1989,2960,A,,
USGS,9163500,2/2/1989,2970,A,,
USGS,9163500,2/3/1989,3000,A,,
USGS,9163500,2/4/1989,3020,A,,
USGS,9163500,2/5/1989,2990,A,,
USGS,9163500,2/6/1989,2900,A,,
USGS,9163500,2/7/1989,2300,A,,
USGS,9163500,2/8/1989,1950,A,,
USGS,9163500,2/9/1989,2000,A,,
USGS,9163500,2/10/1989,2300,A,,
USGS,9163500,2/11/1989,2700,A,,
USGS,9163500,2/12/1989,2800,A,,
USGS,9163500,2/13/1989,2900,A,,
USGS,9163500,2/14/1989,2850,A,,
USGS,9163500,2/15/1989,2800,A,,
USGS,9163500,2/16/1989,2780,A,,
USGS,9163500,2/17/1989,2760,A,,
USGS,9163500,2/18/1989,2900,A,,
USGS,9163500,2/19/1989,3000,A,,
USGS,9163500,2/20/1989,3100,A,,
USGS,9163500,2/21/1989,3050,A,,
USGS,9163500,2/22/1989,3000,A,,
USGS,9163500,2/23/1989,2980,A,,
USGS,9163500,2/24/1989,2990,A,,
USGS,9163500,2/25/1989,3000,A,,
USGS,9163500,2/26/1989,3200,A,,
USGS,9163500,2/27/1989,3500,A,,
USGS,9163500,2/28/1989,3400,A,,
USGS,9163500,3/1/1989,3500,A,,
USGS,9163500,3/2/1989,3560,A,,
USGS,9163500,3/3/1989,3800,A,,
USGS,9163500,3/4/1989,3760,A,,
USGS,9163500,3/5/1989,3690,A,,
USGS,9163500,3/6/1989,3440,A,,
USGS,9163500,3/7/1989,3370,A,,
USGS,9163500,3/8/1989,3580,A,,
USGS,9163500,3/9/1989,3860,A,,
USGS,9163500,3/10/1989,4180,A,,
USGS,9163500,3/11/1989,4450,A,,
USGS,9163500,3/12/1989,4580,A,,
USGS,9163500,3/13/1989,4630,A,,
USGS,9163500,3/14/1989,4820,A,,
USGS,9163500,3/15/1989,4370,A,,
USGS,9163500,3/16/1989,3600,A,,
USGS,9163500,3/17/1989,4000,A,,
USGS,9163500,3/18/1989,4140,A,,
USGS,9163500,3/19/1989,3570,A,,
USGS,9163500,3/20/1989,3420,A,,
USGS,9163500,3/21/1989,3580,A,,
USGS,9163500,3/22/1989,3590,A,,
USGS,9163500,3/23/1989,3620,A,,
USGS,9163500,3/24/1989,3730,A,,
USGS,9163500,3/25/1989,3980,A,,
USGS,9163500,3/26/1989,4230,A,,
USGS,9163500,3/27/1989,4680,A,,
USGS,9163500,3/28/1989,4780,A,,
USGS,9163500,3/29/1989,4540,A,,
USGS,9163500,3/30/1989,4330,A,,
USGS,9163500,3/31/1989,4560,A,,
USGS,9163500,4/1/1989,4270,A,,
USGS,9163500,4/2/1989,4130,A,,
USGS,9163500,4/3/1989,4070,A,,
USGS,9163500,4/4/1989,3960,A,,
USGS,9163500,4/5/1989,4050,A,,
USGS,9163500,4/6/1989,3970,A,,
USGS,9163500,4/7/1989,4050,A,,
USGS,9163500,4/8/1989,4370,A,,
USGS,9163500,4/9/1989,5050,A,,
USGS,9163500,4/10/1989,5870,A,,
USGS,9163500,4/11/1989,5900,A,,
USGS,9163500,4/12/1989,5400,A,,
USGS,9163500,4/13/1989,5150,A,,
USGS,9163500,4/14/1989,4840,A,,
USGS,9163500,4/15/1989,4680,A,,
USGS,9163500,4/16/1989,4750,A,,
USGS,9163500,4/17/1989,5060,A,,
USGS,9163500,4/18/1989,5640,A,,
USGS,9163500,4/19/1989,6170,A,,
USGS,9163500,4/20/1989,6740,A,,
USGS,9163500,4/21/1989,7170,A,,
USGS,9163500,4/22/1989,7850,A,,
USGS,9163500,4/23/1989,8170,A,,
USGS,9163500,4/24/1989,8090,A,,
USGS,9163500,4/25/1989,8310,A,,
USGS,9163500,4/26/1989,8040,A,,
USGS,9163500,4/27/1989,7710,A,,
USGS,9163500,4/28/1989,7030,A,,
USGS,9163500,4/29/1989,6100,A,,
USGS,9163500,4/30/1989,5350,A,,
USGS,9163500,5/1/1989,4720,A,,
USGS,9163500,5/2/1989,4340,A,,
USGS,9163500,5/3/1989,3950,A,,
USGS,9163500,5/4/1989,3730,A,,
USGS,9163500,5/5/1989,3690,A,,
USGS,9163500,5/6/1989,3550,A,,
USGS,9163500,5/7/1989,3520,A,,
USGS,9163500,5/8/1989,3930,A,,
USGS,9163500,5/9/1989,4870,A,,
USGS,9163500,5/10/1989,6680,A,,
USGS,9163500,5/11/1989,7960,A,,
USGS,9163500,5/12/1989,8440,A,,
USGS,9163500,5/13/1989,8290,A,,
USGS,9163500,5/14/1989,7530,A,,
USGS,9163500,5/15/1989,7170,A,,
USGS,9163500,5/16/1989,6450,A,,
USGS,9163500,5/17/1989,5840,A,,
USGS,9163500,5/18/1989,5740,A,,
USGS,9163500,5/19/1989,5380,A,,
USGS,9163500,5/20/1989,5790,A,,
USGS,9163500,5/21/1989,7120,A,,
USGS,9163500,5/22/1989,8350,A,,
USGS,9163500,5/23/1989,8790,A,,
USGS,9163500,5/24/1989,9320,A,,
USGS,9163500,5/25/1989,9460,A,,
USGS,9163500,5/26/1989,9300,A,,
USGS,9163500,5/27/1989,8120,A,,
USGS,9163500,5/28/1989,7720,A,,
USGS,9163500,5/29/1989,8070,A,,
USGS,9163500,5/30/1989,8880,A,,
USGS,9163500,5/31/1989,9480,A,,
USGS,9163500,6/1/1989,8980,A,,
USGS,9163500,6/2/1989,8290,A,,
USGS,9163500,6/3/1989,8110,A,,
USGS,9163500,6/4/1989,7880,A,,
USGS,9163500,6/5/1989,7290,A,,
USGS,9163500,6/6/1989,6570,A,,
USGS,9163500,6/7/1989,6890,A,,
USGS,9163500,6/8/1989,6590,A,,
USGS,9163500,6/9/1989,6590,A,,
USGS,9163500,6/10/1989,6570,A,,
USGS,9163500,6/11/1989,6430,A,,
USGS,9163500,6/12/1989,6840,A,,
